realization,gravity,beta,f,prior,seed,beta_family,companion_family,mode,scenario,N_catalogues,difference_direction,correct_gained,correct_lost,correct_difference,wrong_gained,wrong_lost,wrong_difference,indeterminate_gained,indeterminate_lost,indeterminate_difference,true_retained_gained,true_retained_lost,true_retained_difference,baseline_double_rejected_to_correct,baseline_double_rejected_to_wrong,baseline_correct_to_both_retained
1,Newton,1.3,0.3,60,325024001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.3,0.3,60,325024001,fitted_grid,outside_inner_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,1,-0.001,0,1,-0.001,2,0,0.0020000000000000018,1,0,0.0010000000000000009,0,0,1
1,Newton,1.3,0.3,60,325024001,fitted_grid,outside_inner_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,2,4,-0.002,0,2,-0.002,6,2,0.0040000000000000036,4,0,0.0040000000000000036,2,0,4
1,Newton,1.3,0.3,60,325024001,fitted_grid,outside_inner_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,7,-0.007,0,1,-0.001,8,0,0.008000000000000007,1,0,0.0010000000000000009,0,0,7
1,Newton,1.3,0.3,60,325024001,fitted_grid,outside_inner_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.3,0.3,60,325024001,fitted_grid,outside_inner_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.3,0.3,60,325024001,fitted_grid,outside_inner_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,1,-0.001,1,0,0.001,1,0,0.0010000000000000009,0,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,3,0,0.0030000000000000027,0,0,0.0,0,3,-0.003,3,0,0.0030000000000000027,3,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,1,0,0.001,0,1,-0.001,0,0,0.0,0,1,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,4,0,0.0040000000000000036,0,0,0.0,0,4,-0.004,4,0,0.0040000000000000036,4,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,full34,uniform_white,1000,envelope_minus_baseline,2,10,-0.008000000000000007,0,2,-0.001999999999999999,12,2,0.010000000000000002,4,0,0.0040000000000000036,2,0,10
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,full34,clustered_correlated,1000,envelope_minus_baseline,5,6,-0.0010000000000000009,0,5,-0.005,11,5,0.005999999999999998,10,0,0.010000000000000009,5,0,6
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.0010000000000000009,1,0,0.0010000000000000009,1,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,1,4,-0.002999999999999999,0,0,0.0,4,1,0.0030000000000000027,1,0,0.0010000000000000009,1,0,4
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,7,-0.007000000000000001,0,1,-0.001,8,0,0.008000000000000007,1,0,0.0010000000000000009,0,0,7
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,11,-0.011,0,0,0.0,11,0,0.01100000000000001,0,0,0.0,0,0,11
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,conditional66,uniform_white,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.0009999999999999974,1,0,0.0010000000000000009,1,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.3,0.3,160,325025001,fitted_grid,outside_inner_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,2,-0.002,2,0,0.002,2,0,0.0020000000000000018,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,full34,uniform_white,1000,envelope_minus_baseline,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.0009999999999999992,0,0,0.0,0,0,1
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,full34,clustered_correlated,1000,envelope_minus_baseline,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.0010000000000000009,0,0,0.0,0,0,1
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,22,-0.021999999999999964,0,0,0.0,22,0,0.02200000000000002,0,0,0.0,0,0,22
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,15,-0.015000000000000013,0,0,0.0,15,0,0.015000000000000013,0,0,0.0,0,0,15
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,81,-0.08100000000000002,0,0,0.0,81,0,0.08099999999999996,0,0,0.0,0,0,81
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.0,,325026001,fitted_grid,pure,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,full34,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,23,-0.02300000000000002,0,2,-0.002,25,0,0.025000000000000022,2,0,0.0020000000000000018,0,0,23
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,21,-0.02100000000000002,0,2,-0.002,23,0,0.02299999999999991,2,0,0.0020000000000000018,0,0,21
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,83,-0.08300000000000002,0,2,-0.002,85,0,0.08499999999999996,2,0,0.0020000000000000018,0,0,83
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,40,325027001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,full34,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,20,-0.020000000000000018,0,0,0.0,20,0,0.019999999999999907,0,0,0.0,0,0,20
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,19,-0.019000000000000017,0,0,0.0,19,0,0.018999999999999906,0,0,0.0,0,0,19
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,79,-0.07900000000000001,0,0,0.0,79,0,0.07899999999999996,0,0,0.0,0,0,79
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,80,325028001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,full34,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,17,-0.017000000000000015,0,0,0.0,17,0,0.017000000000000015,0,0,0.0,0,0,17
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,1,22,-0.02100000000000002,0,0,0.0,22,1,0.020999999999999908,2,0,0.0020000000000000018,1,0,22
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,85,-0.08499999999999996,0,1,-0.001,86,0,0.08599999999999997,1,0,0.0010000000000000009,0,0,85
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,60,325029001,fitted_grid,outside_inner_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,full34,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,19,-0.019000000000000017,0,1,-0.001,20,0,0.019999999999999907,1,0,0.0010000000000000009,0,0,19
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,17,-0.017000000000000015,1,3,-0.002,20,1,0.018999999999999906,3,0,0.0030000000000000027,0,1,17
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,81,-0.08099999999999996,0,2,-0.002,83,0,0.08299999999999996,2,0,0.0020000000000000018,0,0,81
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.075,160,325030001,fitted_grid,outside_inner_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,full34,uniform_white,1000,envelope_minus_baseline,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.0010000000000000009,0,0,0.0,0,0,1
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001,0,0,0.0,0,0,1
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,14,-0.014000000000000012,0,1,-0.001,15,0,0.015000000000000013,1,0,0.0010000000000000009,0,0,14
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,0,20,-0.020000000000000018,0,2,-0.002,22,0,0.02200000000000002,2,0,0.0020000000000000018,0,0,20
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,65,-0.065,0,1,-0.001,66,0,0.06599999999999995,1,0,0.0010000000000000009,0,0,65
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,40,325031001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,full66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,full34,uniform_white,1000,envelope_minus_baseline,0,2,-0.0020000000000000018,0,1,-0.001,3,0,0.003000000000000001,1,0,0.0010000000000000009,0,0,2
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,full34,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,full34,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,covariates_only66,uniform_white,1000,envelope_minus_baseline,0,17,-0.01699999999999996,0,0,0.0,17,0,0.017000000000000015,0,0,0.0,0,0,17
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,covariates_only66,clustered_correlated,1000,envelope_minus_baseline,1,12,-0.010999999999999954,0,1,-0.001,13,1,0.01200000000000001,2,0,0.0020000000000000018,1,0,12
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,covariates_only66,sparse_floor,1000,envelope_minus_baseline,0,95,-0.095,0,0,0.0,95,0,0.09499999999999997,0,0,0.0,0,0,95
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,conditional66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,conditional66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,80,325032001,fitted_grid,fitted_prior,conditional66,sparse_floor,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,60,325033001,fitted_grid,outside_inner_prior,full66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,60,325033001,fitted_grid,outside_inner_prior,full66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,60,325033001,fitted_grid,outside_inner_prior,full66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
1,Newton,1.6,0.225,60,325033001,fitted_grid,outside_inner_prior,no_diagnostics66,uniform_white,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,60,325033001,fitted_grid,outside_inner_prior,no_diagnostics66,clustered_correlated,1000,envelope_minus_baseline,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
1,Newton,1.6,0.225,60,325033001,fitted_grid,outside_inner_prior,no_diagnostics66,sparse_floor,1000,envelope_minus_baseline,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001,1,0,0.0010000000000000009,1,0,0
